"Obs","male","xeduc","raceeth","marstat","pcincQ","ksaimeQ","year","_TYPE_","_PAGE_","_TABLE_","pctoti_Mean","pcssb_Mean","pcSSI_Mean","pcinci_Mean","pcdbinc_Mean","pcearn_Mean","pcimpr_Mean","pcNotModel_Mean","pcothinc_Mean","xssb_Mean","xsssb_Mean","xearn_Mean","xsern_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean","pcfedtax_Mean","pcstatetax_Mean","pcFICAtax_Mean","pcHItax_Mean","pcMedicareSurtax_Mean","MedicareBPremium_Mean","MedicareDPremium_Mean","PCCENSUSINCOME_Mean","pcdeltaIRA_Mean","pcint_Mean","pcdiv_Mean","pcrentinc_Mean","hpctoti_Mean","hpcssb_Mean","hpcSSI_Mean","hpcinci_Mean","hpcdbinc_Mean","hpcearn_Mean","hpcimpr_Mean","hpcNotModel_Mean","hpcothinc_Mean","hxssb_Mean","hxsssb_Mean","hxearn_Mean","hxsern_Mean","hpcNetTOTI_Mean","hpcNetCENSUSincome_Mean","hpcfedtax_Mean","hpcstatetax_Mean","hpcFICAtax_Mean","hpcHItax_Mean","hpcMedicareSurtax_Mean","hMedicareBpremium_Mean","hMedicareDpremium_Mean","hpcCensusIncome_Mean","hpcdeltaIRA_Mean","hpcint_Mean","hpcdiv_Mean","hpcrentinc_Mean"
"124",".",".",".",".","2nd quintile",".",2045,0000101,3,5,31801.37,18352.52,12.510,5442.06,872.12,3090.70,3087.76,943.69,9969.22,16158.08,5921.19,2347.30,1775.93,27451.88,22274.50,363.75,78.47,118.52,27.72,3.61,2893.04,864.40,26623.99,2003.84,406.10,409.37,533.14,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"125",".",".",".",".","2nd quintile",".",2055,0000101,3,5,34356.28,19934.90,4.123,6080.92,628.17,3359.08,3421.73,927.35,11373.62,17554.97,6494.76,2529.10,2065.98,28900.67,23532.92,491.15,89.85,129.85,30.37,14.24,3622.72,1077.43,28988.53,2290.77,509.56,566.50,768.07,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"126",".",".",".",".","2nd quintile",".",2065,0000101,3,5,37838.22,22395.49,3.338,6609.01,577.40,3508.08,3767.38,977.52,12640.99,19697.78,7338.05,2652.05,2044.74,31202.73,25756.95,638.24,99.25,133.11,31.13,25.61,4402.58,1305.56,32392.44,2930.64,604.53,607.62,787.81,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"127",".",".",".",".","3rd quintile",".",2015,0000101,4,5,46470.92,15981.54,0.535,9634.13,6412.09,8580.26,4623.41,1238.96,5187.07,13602.06,6662.02,6178.69,5439.69,42928.04,32394.57,1046.43,235.22,354.56,82.92,0.83,1434.77,388.15,35937.45,1815.33,626.61,648.16,633.96,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"128",".",".",".",".","3rd quintile",".",2025,0000101,4,5,50152.54,18140.44,0.653,10588.47,4728.88,10391.75,4857.41,1444.94,6152.97,15449.92,7390.90,7696.80,6154.86,45386.51,35097.15,1574.37,303.40,456.30,106.72,5.71,1787.67,531.87,39863.18,3044.70,835.51,715.80,560.52,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"129",".",".",".",".","3rd quintile",".",2035,0000101,4,5,51418.43,20529.98,0.000,11776.21,3195.54,9311.70,5227.10,1377.89,7318.53,17439.11,8324.23,6791.98,5786.25,45913.88,36009.92,1778.88,277.38,397.89,93.05,5.04,2275.65,676.66,41514.47,4663.61,863.70,800.31,771.74,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"130",".",".",".",".","3rd quintile",".",2045,0000101,4,5,52741.98,22221.16,0.000,12616.70,2074.41,8782.15,5546.71,1500.85,8950.58,19022.51,8556.40,6674.44,5086.26,46364.25,36517.79,1867.88,273.95,382.08,89.36,15.18,2889.23,860.06,42895.53,5459.96,880.79,921.39,1054.82,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"131",".",".",".",".","3rd quintile",".",2055,0000101,4,5,57360.10,24339.01,1.093,13807.01,1522.39,9908.87,6041.11,1740.62,9719.09,20835.52,9451.25,7374.12,5943.15,49592.15,38970.74,2207.43,277.02,427.12,99.89,35.33,3643.98,1077.18,46738.69,6079.63,1092.77,994.97,1059.34,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"132",".",".",".",".","3rd quintile",".",2065,0000101,4,5,63044.56,27769.04,1.806,15066.01,1483.40,10158.07,6716.17,1850.06,10830.68,23631.70,10977.80,7564.25,6168.12,53509.00,43008.78,2790.47,317.89,432.31,101.11,81.26,4487.80,1324.72,52544.33,7753.10,1252.39,1328.15,948.32,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"133",".",".",".",".","4th quintile",".",2015,0000101,5,5,75424.02,17062.99,0.000,20591.95,11316.08,18915.25,6211.92,1325.83,4146.19,14136.26,7923.38,14109.75,11266.81,67913.17,47822.65,3927.13,737.79,839.04,196.38,4.16,1422.60,383.74,55333.49,3296.78,1189.18,1511.46,715.93,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"134",".",".",".",".","4th quintile",".",2025,0000101,5,5,81856.96,19740.00,1.430,22647.66,9221.93,21675.62,7026.97,1543.36,5181.28,16230.66,9310.07,16123.63,12899.79,72499.87,52468.22,5016.50,794.89,990.45,231.81,12.56,1781.88,529.01,61825.32,5847.49,1205.81,1704.17,885.52,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"135",".",".",".",".","4th quintile",".",2035,0000101,5,5,84900.00,22679.72,0.000,25633.42,6725.41,20783.65,7534.81,1542.98,6279.60,18832.96,10116.85,15445.58,12246.16,74341.38,54558.01,5586.61,819.40,960.47,224.71,29.90,2267.87,669.65,65116.63,8701.20,1422.57,2040.48,1220.61,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"136",".",".",".",".","4th quintile",".",2045,0000101,5,5,88750.38,24317.49,0.000,28363.79,4298.64,22007.77,8133.26,1629.43,7231.45,20310.88,10527.45,16546.29,12861.02,76708.44,56108.03,6119.71,826.29,1017.75,238.03,66.11,2912.51,861.53,68149.98,10869.52,1723.98,2237.15,1065.99,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"137",".",".",".",".","4th quintile",".",2055,0000101,5,5,97147.83,26957.86,0.000,29794.17,3284.73,26013.04,9011.09,2086.94,8524.18,22549.52,11755.62,19626.18,15122.11,82438.61,61280.61,7280.07,908.33,1226.09,286.77,159.93,3743.19,1104.84,75989.84,12030.61,1890.39,2470.78,1255.49,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"138",".",".",".",".","4th quintile",".",2065,0000101,5,5,105334.40,30584.40,0.000,31034.90,3464.81,27612.28,10234.21,2403.80,9302.39,25566.03,13375.01,20706.87,16192.90,87628.74,66599.12,8793.86,985.12,1283.63,300.25,272.68,4693.30,1376.82,84304.78,13799.19,2228.46,2762.47,1449.37,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"139",".",".",".",".","top quintile",".",2015,0000101,6,5,199736.64,18310.11,0.000,99442.22,18640.10,52184.78,9868.50,1290.93,2836.27,14829.13,9239.04,39829.58,30612.08,173692.34,83661.71,17671.96,3692.38,1904.83,578.05,264.52,1523.99,408.58,109706.01,5722.14,3469.54,8049.00,2039.41,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"140",".",".",".",".","top quintile",".",2025,0000101,6,5,215221.14,22175.14,0.000,114884.15,15669.51,49686.06,11599.38,1206.89,3526.96,17868.66,10984.22,36548.03,29421.43,189726.97,88810.30,16697.53,3169.56,2211.59,575.55,309.49,1958.93,571.52,114304.47,10640.02,3920.25,8662.67,2343.92,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"141",".",".",".",".","top quintile",".",2035,0000101,6,5,227811.21,25281.51,0.000,121010.24,12052.47,54745.65,13328.36,1392.98,4305.17,20796.85,11672.64,42890.11,29382.48,197102.15,94138.38,20297.81,3484.19,2432.86,657.79,514.61,2566.40,755.40,124847.44,14702.41,4202.21,9912.00,2558.22,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"142",".",".",".",".","top quintile",".",2045,0000101,6,5,248608.61,28140.83,0.000,130484.05,10414.31,62479.21,15480.60,1609.61,5409.66,23337.70,12632.52,47335.80,35800.95,210635.81,104516.82,25024.61,4169.95,2708.06,747.59,812.65,3494.99,1014.94,142489.62,20435.71,4853.93,11578.05,2977.97,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"143",".",".",".",".","top quintile",".",2055,0000101,6,5,267989.48,30898.43,0.000,130272.77,9665.72,77856.01,17380.49,1916.05,6188.40,25585.54,14106.67,59507.09,43699.46,218561.04,118799.52,33006.52,5098.63,3257.58,936.72,1242.22,4553.61,1333.16,168227.96,23724.24,6547.39,13804.85,3815.25,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"144",".",".",".",".","top quintile",".",2065,0000101,6,5,282183.51,35089.24,0.000,132800.82,9704.67,82917.38,19628.69,2042.70,6710.26,28966.13,16149.65,63583.39,46524.97,227961.06,127833.49,35297.29,5101.24,3705.72,1011.61,1400.92,5957.54,1748.13,182055.93,27499.18,6477.56,14052.89,4272.31,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"145",".",".",".",".",".",".",2015,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98988,0.83922,0.03424,0.92957,0.48066,0.41345,0.79822,0.09264,0.16406,0.79509,0.39482,0.30553,0.22701,1,0.99983,0.49987,0.39323,0.27673,0.27673,0.02426,0.91937,0.72568,0.98393,0.34100,0.47276,0.28817,0.08283
"146",".",".",".",".",".",".",2025,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98955,0.85450,0.02717,0.93867,0.45545,0.43037,0.79548,0.09192,0.16828,0.81168,0.41184,0.31915,0.22740,1,0.99968,0.53048,0.39805,0.29679,0.29679,0.05262,0.92099,0.72979,0.98407,0.44009,0.47207,0.28168,0.08140
"147",".",".",".",".",".",".",2035,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99100,0.87156,0.02203,0.94071,0.40489,0.39221,0.78524,0.08478,0.17041,0.83973,0.41530,0.29190,0.19891,1,0.99970,0.51914,0.38057,0.27568,0.27568,0.09581,0.92555,0.73473,0.98315,0.50787,0.47651,0.27703,0.08012
"148",".",".",".",".",".",".",2045,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99058,0.87112,0.01820,0.93841,0.33267,0.37417,0.76200,0.08391,0.17814,0.84340,0.39519,0.28233,0.18800,1,0.99949,0.51375,0.36743,0.26784,0.26784,0.16658,0.92595,0.73170,0.98129,0.52743,0.46358,0.26655,0.08134
"149",".",".",".",".",".",".",2055,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99072,0.87054,0.01382,0.93987,0.24796,0.39534,0.74697,0.08832,0.18280,0.84202,0.39578,0.29860,0.20233,1,0.99928,0.52545,0.37103,0.28547,0.28547,0.27083,0.92242,0.72850,0.98172,0.52025,0.46699,0.26513,0.08187
"150",".",".",".",".",".",".",2065,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99208,0.87400,0.01103,0.94167,0.19661,0.39123,0.73947,0.08781,0.18413,0.84907,0.40148,0.29613,0.19921,1,0.99953,0.53898,0.37743,0.28304,0.28304,0.36436,0.92140,0.72824,0.98230,0.54312,0.47303,0.26859,0.08135
"151","Female",".",".",".",".",".",2015,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98857,0.84735,0.04259,0.92182,0.45222,0.35995,0.79625,0.07668,0.18470,0.80132,0.36784,0.25733,0.18587,1,0.99976,0.44591,0.35533,0.23126,0.23126,0.02044,0.92838,0.75573,0.98155,0.34815,0.46341,0.26773,0.07531
"152","Female",".",".",".",".",".",2025,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98859,0.85775,0.03236,0.93517,0.44304,0.38897,0.80514,0.07428,0.18790,0.81269,0.38939,0.27618,0.19980,1,0.99971,0.49632,0.37177,0.25623,0.25623,0.04941,0.92752,0.75954,0.98241,0.45141,0.46402,0.26873,0.07630
"153","Female",".",".",".",".",".",2035,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99012,0.87479,0.02505,0.93807,0.40384,0.34932,0.79934,0.06980,0.18796,0.84202,0.39150,0.24638,0.17341,1,0.99979,0.49040,0.35930,0.23095,0.23095,0.08698,0.93181,0.76422,0.98163,0.52181,0.46918,0.26367,0.07551
"154","Female",".",".",".",".",".",2045,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98947,0.87625,0.01986,0.93544,0.33725,0.32957,0.77506,0.06485,0.19691,0.84488,0.37533,0.24239,0.15600,1,0.99981,0.48367,0.34455,0.22833,0.22833,0.15048,0.93423,0.76210,0.97990,0.54508,0.45704,0.25525,0.07592
"155","Female",".",".",".",".",".",2055,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98921,0.87409,0.01548,0.93797,0.25406,0.34926,0.75750,0.07051,0.20631,0.84145,0.37938,0.25501,0.17258,1,0.99923,0.49566,0.34765,0.24174,0.24174,0.24941,0.92999,0.75953,0.97922,0.53923,0.45819,0.25144,0.07688
"156","Female",".",".",".",".",".",2065,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99077,0.88050,0.01167,0.93970,0.20040,0.34810,0.74853,0.07130,0.20348,0.85046,0.38480,0.25485,0.17049,1,0.99962,0.51201,0.35682,0.24263,0.24263,0.34043,0.92832,0.75729,0.98079,0.56224,0.46317,0.25678,0.07610
"157","Male",".",".",".",".",".",2015,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99147,0.82938,0.02413,0.93896,0.51507,0.47817,0.80059,0.11196,0.13908,0.78755,0.42746,0.36385,0.27678,1,0.99991,0.56516,0.43909,0.33174,0.33174,0.02888,0.90847,0.68932,0.98681,0.33235,0.48408,0.31289,0.09193
"158","Male",".",".",".",".",".",2025,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99068,0.85071,0.02112,0.94275,0.46992,0.47861,0.78422,0.11248,0.14542,0.81051,0.43801,0.36923,0.25957,1,0.99966,0.57029,0.42867,0.34406,0.34406,0.05637,0.91338,0.69511,0.98601,0.42691,0.48145,0.29678,0.08735
"159","Male",".",".",".",".",".",2035,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99200,0.86788,0.01858,0.94373,0.40609,0.44123,0.76912,0.10190,0.15035,0.83711,0.44250,0.34393,0.22807,1,0.99959,0.55200,0.40488,0.32682,0.32682,0.10589,0.91839,0.70103,0.98489,0.49192,0.48489,0.29229,0.08538
"160","Male",".",".",".",".",".",2045,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99185,0.86529,0.01630,0.94179,0.32746,0.42499,0.74711,0.10563,0.15674,0.84171,0.41783,0.32785,0.22448,1,0.99912,0.54803,0.39350,0.31287,0.31287,0.18493,0.91651,0.69705,0.98287,0.50732,0.47104,0.27944,0.08751
"161","Male",".",".",".",".",".",2055,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99242,0.86653,0.01195,0.94202,0.24109,0.44727,0.73510,0.10839,0.15630,0.84266,0.41426,0.34773,0.23585,1,0.99934,0.55901,0.39737,0.33476,0.33476,0.29496,0.91389,0.69355,0.98454,0.49887,0.47690,0.28056,0.08749
"162","Male",".",".",".",".",".",2065,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99356,0.86664,0.01030,0.94391,0.19232,0.44007,0.72922,0.10651,0.16222,0.84751,0.42037,0.34286,0.23172,1,0.99943,0.56952,0.40076,0.32879,0.32879,0.39146,0.91357,0.69535,0.98402,0.52149,0.48419,0.28195,0.08729
"163",".",".",".",".",".",".",2015,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98988,0.83922,0.03424,0.92957,0.48066,0.41345,0.79822,0.09264,0.16406,0.79509,0.39482,0.30553,0.22701,1,0.99983,0.49987,0.39323,0.27673,0.27673,0.02426,0.91937,0.72568,0.98393,0.34100,0.47276,0.28817,0.08283
"164",".",".",".",".",".",".",2025,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98955,0.85450,0.02717,0.93867,0.45545,0.43037,0.79548,0.09192,0.16828,0.81168,0.41184,0.31915,0.22740,1,0.99968,0.53048,0.39805,0.29679,0.29679,0.05262,0.92099,0.72979,0.98407,0.44009,0.47207,0.28168,0.08140
"165",".",".",".",".",".",".",2035,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99100,0.87156,0.02203,0.94071,0.40489,0.39221,0.78524,0.08478,0.17041,0.83973,0.41530,0.29190,0.19891,1,0.99970,0.51914,0.38057,0.27568,0.27568,0.09581,0.92555,0.73473,0.98315,0.50787,0.47651,0.27703,0.08012
"166",".",".",".",".",".",".",2045,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99058,0.87112,0.01820,0.93841,0.33267,0.37417,0.76200,0.08391,0.17814,0.84340,0.39519,0.28233,0.18800,1,0.99949,0.51375,0.36743,0.26784,0.26784,0.16658,0.92595,0.73170,0.98129,0.52743,0.46358,0.26655,0.08134
"167",".",".",".",".",".",".",2055,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99072,0.87054,0.01382,0.93987,0.24796,0.39534,0.74697,0.08832,0.18280,0.84202,0.39578,0.29860,0.20233,1,0.99928,0.52545,0.37103,0.28547,0.28547,0.27083,0.92242,0.72850,0.98172,0.52025,0.46699,0.26513,0.08187
"168",".",".",".",".",".",".",2065,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99208,0.87400,0.01103,0.94167,0.19661,0.39123,0.73947,0.08781,0.18413,0.84907,0.40148,0.29613,0.19921,1,0.99953,0.53898,0.37743,0.28304,0.28304,0.36436,0.92140,0.72824,0.98230,0.54312,0.47303,0.26859,0.08135
"169",".",".",".","Married",".",".",2015,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99001,0.85084,0.01886,0.94900,0.56280,0.53547,0.87972,0.10583,0.13424,0.77538,0.66433,0.34897,0.39234,1,1.00000,0.59325,0.46926,0.31497,0.31497,0.03402,0.89690,0.70371,0.98969,0.36000,0.51231,0.33846,0.10562
"170",".",".",".","Married",".",".",2025,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98909,0.86874,0.01589,0.95188,0.52203,0.55015,0.88479,0.10464,0.13548,0.79588,0.69592,0.35763,0.39364,1,0.99978,0.62254,0.46610,0.33159,0.33159,0.07044,0.90001,0.70715,0.98865,0.46579,0.50646,0.32783,0.10392
"171",".",".",".","Married",".",".",2035,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99092,0.88457,0.01419,0.95177,0.45707,0.50786,0.87858,0.09518,0.13638,0.82873,0.73009,0.32644,0.35977,1,0.99980,0.60382,0.44721,0.30907,0.30907,0.12535,0.90522,0.71289,0.98769,0.52890,0.51091,0.32088,0.10040
"172",".",".",".","Married",".",".",2045,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99005,0.87824,0.01059,0.95220,0.37410,0.49723,0.86971,0.09616,0.14185,0.82682,0.72556,0.32318,0.35630,1,0.99951,0.61182,0.43699,0.30689,0.30689,0.22435,0.90112,0.71093,0.98546,0.55267,0.49576,0.31093,0.10454
"173",".",".",".","Married",".",".",2055,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99101,0.87870,0.00669,0.95667,0.28074,0.53100,0.86681,0.10134,0.14254,0.82591,0.72658,0.34826,0.38221,1,0.99955,0.63338,0.44733,0.33506,0.33506,0.35949,0.89989,0.70679,0.98803,0.54458,0.51155,0.31580,0.10477
"174",".",".",".","Married",".",".",2065,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99353,0.88064,0.00499,0.95972,0.22533,0.52640,0.86720,0.10402,0.14608,0.83440,0.73934,0.34672,0.37635,1,0.99966,0.65138,0.45361,0.33184,0.33184,0.46870,0.89657,0.70612,0.98838,0.57268,0.51139,0.31650,0.10436
"175",".",".",".","Widowed",".",".",2015,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98710,0.88479,0.03824,0.91742,0.37259,0.17515,0.82025,0.06990,0.18998,0.88262,0.04807,0.17515,0.00000,1,0.99921,0.34019,0.25720,0.16001,0.16001,0.00925,0.95645,0.76811,0.97977,0.40256,0.43018,0.21486,0.05633
"176",".",".",".","Widowed",".",".",2025,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98589,0.88913,0.02755,0.93295,0.39037,0.19071,0.84564,0.06788,0.19784,0.88531,0.05145,0.19071,0.00000,1,0.99917,0.39601,0.29311,0.17544,0.17544,0.02739,0.95369,0.77826,0.98174,0.52531,0.44415,0.22656,0.05610
"177",".",".",".","Widowed",".",".",2035,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98788,0.90652,0.01755,0.94276,0.38202,0.17605,0.86602,0.06852,0.19027,0.90165,0.05905,0.17605,0.00000,1,0.99972,0.41962,0.28857,0.16380,0.16380,0.05668,0.95167,0.78034,0.98395,0.61473,0.45291,0.22952,0.05473
"178",".",".",".","Widowed",".",".",2045,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98726,0.91287,0.01516,0.94204,0.33108,0.15427,0.85911,0.06242,0.18764,0.90994,0.06115,0.15427,0.00000,1,0.99962,0.40867,0.27835,0.14714,0.14714,0.09822,0.95503,0.76713,0.98229,0.63643,0.44815,0.22127,0.05783
"179",".",".",".","Widowed",".",".",2055,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98550,0.91340,0.01282,0.94201,0.25799,0.15469,0.84155,0.06913,0.19728,0.91029,0.06032,0.15469,0.00000,1,0.99935,0.39845,0.26874,0.14744,0.14744,0.16764,0.95340,0.76505,0.97812,0.64505,0.43340,0.21126,0.05929
"180",".",".",".","Widowed",".",".",2065,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98637,0.91786,0.00950,0.94612,0.20590,0.16040,0.83823,0.06326,0.19215,0.91536,0.05663,0.16040,0.00000,1,0.99975,0.41943,0.28391,0.15539,0.15539,0.25028,0.94962,0.75809,0.97962,0.66783,0.44718,0.21978,0.06151
"181",".",".",".","Divorced",".",".",2015,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99139,0.78218,0.05399,0.90621,0.36985,0.33001,0.60972,0.08566,0.19610,0.78218,0.00000,0.33001,0.00000,1,1.00000,0.41593,0.32859,0.30392,0.30392,0.01139,0.94289,0.74414,0.97493,0.24175,0.41912,0.23285,0.04760
"182",".",".",".","Divorced",".",".",2025,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99302,0.81318,0.03942,0.92589,0.37057,0.32987,0.61972,0.08447,0.18493,0.81318,0.00000,0.32987,0.00000,1,0.99977,0.42650,0.32243,0.31138,0.31138,0.02340,0.95112,0.75470,0.97883,0.34959,0.41807,0.21937,0.04731
"183",".",".",".","Divorced",".",".",2035,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99117,0.83506,0.02896,0.92956,0.34195,0.30418,0.62252,0.07373,0.18278,0.83506,0.00000,0.30418,0.00000,1,0.99959,0.42556,0.31609,0.28980,0.28980,0.06100,0.94763,0.74985,0.97782,0.42349,0.43294,0.22386,0.05525
"184",".",".",".","Divorced",".",".",2045,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99440,0.84503,0.02599,0.92441,0.28015,0.31033,0.60668,0.07978,0.19156,0.84503,0.00000,0.31033,0.00000,1,0.99960,0.42691,0.31813,0.30233,0.30233,0.11638,0.95221,0.75165,0.97820,0.44311,0.43071,0.22616,0.05399
"185",".",".",".","Divorced",".",".",2055,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99282,0.86100,0.01747,0.92603,0.20579,0.31372,0.60668,0.07998,0.19336,0.86100,0.00000,0.31372,0.00000,1,0.99942,0.44224,0.31683,0.30460,0.30460,0.19220,0.94622,0.74762,0.97826,0.45195,0.43370,0.22345,0.05785
