"Obs","age","male","xeduc","raceeth","marstat","pcyears","workyrs","pcincQ","ksaimeQ","fpchome","censusPoverty","pcretacct","pcwlth","pcwlthret","year","_TYPE_","_PAGE_","_TABLE_","count_Sum","below100_Mean","below200_Mean","xSSIe_Mean","pctoti_Mean","PCCENSUSINCOME_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean"
"1776",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,5,".",".",".",".",86443.42,".",".","."
"1777",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,5,".",".",".",".",159339.76,".",".","."
"1778",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,5,".",".",".",".",173290.25,".",".","."
"1779",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,5,".",".",".",".",187075.99,".",".","."
"1780",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,5,".",".",".",".",206306.38,".",".","."
"1781",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,5,".",".",".",".",221774.09,".",".","."
"1782",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,5,".",".",".",".",232982.40,".",".","."
"1783",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2015,000000001000001,1,5,".",".",".",".",17717.65,".",".","."
"1784",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2025,000000001000001,1,5,".",".",".",".",17531.77,".",".","."
"1785",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2035,000000001000001,1,5,".",".",".",".",17935.89,".",".","."
"1786",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2045,000000001000001,1,5,".",".",".",".",18991.70,".",".","."
"1787",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2055,000000001000001,1,5,".",".",".",".",21088.83,".",".","."
"1788",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2065,000000001000001,1,5,".",".",".",".",23383.93,".",".","."
"1789",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2015,000000001000001,1,5,".",".",".",".",35349.29,".",".","."
"1790",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2025,000000001000001,1,5,".",".",".",".",35358.11,".",".","."
"1791",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2035,000000001000001,1,5,".",".",".",".",34434.16,".",".","."
"1792",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2045,000000001000001,1,5,".",".",".",".",35882.17,".",".","."
"1793",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2055,000000001000001,1,5,".",".",".",".",38229.25,".",".","."
"1794",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2065,000000001000001,1,5,".",".",".",".",42229.96,".",".","."
"1795",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2015,000000001000001,1,5,".",".",".",".",46217.40,".",".","."
"1796",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2025,000000001000001,1,5,".",".",".",".",49570.50,".",".","."
"1797",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2035,000000001000001,1,5,".",".",".",".",51535.23,".",".","."
"1798",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2045,000000001000001,1,5,".",".",".",".",52829.74,".",".","."
"1799",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2055,000000001000001,1,5,".",".",".",".",56486.30,".",".","."
"1800",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2065,000000001000001,1,5,".",".",".",".",61904.08,".",".","."
"1801",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2015,000000001000001,1,5,".",".",".",".",64639.37,".",".","."
"1802",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2025,000000001000001,1,5,".",".",".",".",71732.33,".",".","."
"1803",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2035,000000001000001,1,5,".",".",".",".",76136.41,".",".","."
"1804",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2045,000000001000001,1,5,".",".",".",".",79879.54,".",".","."
"1805",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2055,000000001000001,1,5,".",".",".",".",86628.98,".",".","."
"1806",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2065,000000001000001,1,5,".",".",".",".",92851.85,".",".","."
"1807",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2015,000000001000001,1,5,".",".",".",".",128422.80,".",".","."
"1808",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2025,000000001000001,1,5,".",".",".",".",142680.14,".",".","."
"1809",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2035,000000001000001,1,5,".",".",".",".",156438.38,".",".","."
"1810",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2045,000000001000001,1,5,".",".",".",".",174781.36,".",".","."
"1811",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2055,000000001000001,1,5,".",".",".",".",189190.78,".",".","."
"1812",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2065,000000001000001,1,5,".",".",".",".",198046.49,".",".","."
"1813",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2015,000000000100001,1,5,".",".",".",".",29307.89,".",".","."
"1814",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2025,000000000100001,1,5,".",".",".",".",30459.22,".",".","."
"1815",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2035,000000000100001,1,5,".",".",".",".",33291.06,".",".","."
"1816",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2045,000000000100001,1,5,".",".",".",".",36345.17,".",".","."
"1817",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2055,000000000100001,1,5,".",".",".",".",40584.87,".",".","."
"1818",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2065,000000000100001,1,5,".",".",".",".",44700.20,".",".","."
"1819",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,000000000100001,1,5,".",".",".",".",65814.11,".",".","."
"1820",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,000000000100001,1,5,".",".",".",".",71822.00,".",".","."
"1821",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,000000000100001,1,5,".",".",".",".",76585.39,".",".","."
"1822",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,000000000100001,1,5,".",".",".",".",83753.15,".",".","."
"1823",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,000000000100001,1,5,".",".",".",".",91106.84,".",".","."
"1824",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,000000000100001,1,5,".",".",".",".",97415.42,".",".","."
"1825",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2015,000000000010001,1,5,".",".",".",".",11793.24,".",".","."
"1826",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2025,000000000010001,1,5,".",".",".",".",11578.88,".",".","."
"1827",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2035,000000000010001,1,5,".",".",".",".",11404.36,".",".","."
"1828",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2045,000000000010001,1,5,".",".",".",".",11788.86,".",".","."
"1829",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2055,000000000010001,1,5,".",".",".",".",11538.41,".",".","."
"1830",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2065,000000000010001,1,5,".",".",".",".",13283.97,".",".","."
"1831",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2015,000000000010001,1,5,".",".",".",".",23765.80,".",".","."
"1832",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2025,000000000010001,1,5,".",".",".",".",22560.11,".",".","."
"1833",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2035,000000000010001,1,5,".",".",".",".",23159.70,".",".","."
"1834",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2045,000000000010001,1,5,".",".",".",".",23421.76,".",".","."
"1835",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2055,000000000010001,1,5,".",".",".",".",24124.13,".",".","."
"1836",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2065,000000000010001,1,5,".",".",".",".",24461.05,".",".","."
"1837",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2015,000000000010001,1,5,".",".",".",".",42596.55,".",".","."
"1838",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2025,000000000010001,1,5,".",".",".",".",40956.35,".",".","."
"1839",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2035,000000000010001,1,5,".",".",".",".",41294.07,".",".","."
"1840",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2045,000000000010001,1,5,".",".",".",".",40806.78,".",".","."
"1841",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2055,000000000010001,1,5,".",".",".",".",41341.41,".",".","."
"1842",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2065,000000000010001,1,5,".",".",".",".",40845.59,".",".","."
"1843",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2015,000000000010001,1,5,".",".",".",".",96512.57,".",".","."
"1844",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2025,000000000010001,1,5,".",".",".",".",100500.95,".",".","."
"1845",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2035,000000000010001,1,5,".",".",".",".",105054.52,".",".","."
"1846",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2045,000000000010001,1,5,".",".",".",".",112742.53,".",".","."
"1847",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2055,000000000010001,1,5,".",".",".",".",116804.18,".",".","."
"1848",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2065,000000000010001,1,5,".",".",".",".",118519.45,".",".","."
"1849",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2015,000000000001001,1,5,".",".",".",".",28425.56,".",".","."
"1850",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2025,000000000001001,1,5,".",".",".",".",28005.25,".",".","."
"1851",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2035,000000000001001,1,5,".",".",".",".",28942.74,".",".","."
"1852",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2045,000000000001001,1,5,".",".",".",".",31571.94,".",".","."
"1853",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2055,000000000001001,1,5,".",".",".",".",34905.79,".",".","."
"1854",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2065,000000000001001,1,5,".",".",".",".",38285.62,".",".","."
"1855",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2015,000000000001001,1,5,".",".",".",".",37642.87,".",".","."
"1856",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2025,000000000001001,1,5,".",".",".",".",35106.21,".",".","."
"1857",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2035,000000000001001,1,5,".",".",".",".",33087.27,".",".","."
"1858",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2045,000000000001001,1,5,".",".",".",".",32058.41,".",".","."
"1859",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2055,000000000001001,1,5,".",".",".",".",33450.66,".",".","."
"1860",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2065,000000000001001,1,5,".",".",".",".",34974.34,".",".","."
"1861",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2015,000000000001001,1,5,".",".",".",".",43197.26,".",".","."
"1862",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2025,000000000001001,1,5,".",".",".",".",41573.75,".",".","."
"1863",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2035,000000000001001,1,5,".",".",".",".",42301.75,".",".","."
"1864",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2045,000000000001001,1,5,".",".",".",".",41462.03,".",".","."
"1865",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2055,000000000001001,1,5,".",".",".",".",42297.09,".",".","."
"1866",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2065,000000000001001,1,5,".",".",".",".",44195.46,".",".","."
"1867",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2015,000000000001001,1,5,".",".",".",".",86785.55,".",".","."
"1868",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2025,000000000001001,1,5,".",".",".",".",90419.04,".",".","."
"1869",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2035,000000000001001,1,5,".",".",".",".",94351.27,".",".","."
"1870",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2045,000000000001001,1,5,".",".",".",".",101461.05,".",".","."
"1871",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2055,000000000001001,1,5,".",".",".",".",107600.23,".",".","."
"1872",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2065,000000000001001,1,5,".",".",".",".",112564.95,".",".","."
"1873",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2015,000000000000101,1,5,".",".",".",".",14082.07,".",".","."
"1874",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2025,000000000000101,1,5,".",".",".",".",14540.15,".",".","."
"1875",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2035,000000000000101,1,5,".",".",".",".",15998.47,".",".","."
"1876",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2045,000000000000101,1,5,".",".",".",".",17909.74,".",".","."
"1877",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2055,000000000000101,1,5,".",".",".",".",20272.56,".",".","."
"1878",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2065,000000000000101,1,5,".",".",".",".",23213.26,".",".","."
"1879",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2015,000000000000101,1,5,".",".",".",".",24730.07,".",".","."
"1880",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2025,000000000000101,1,5,".",".",".",".",27104.03,".",".","."
"1881",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2035,000000000000101,1,5,".",".",".",".",28373.50,".",".","."
"1882",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2045,000000000000101,1,5,".",".",".",".",29242.17,".",".","."
"1883",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2055,000000000000101,1,5,".",".",".",".",33032.10,".",".","."
"1884",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2065,000000000000101,1,5,".",".",".",".",36746.85,".",".","."
"1885",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2015,000000000000101,1,5,".",".",".",".",34661.84,".",".","."
"1886",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2025,000000000000101,1,5,".",".",".",".",36312.24,".",".","."
"1887",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2035,000000000000101,1,5,".",".",".",".",37362.06,".",".","."
"1888",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2045,000000000000101,1,5,".",".",".",".",38902.43,".",".","."
"1889",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2055,000000000000101,1,5,".",".",".",".",42041.61,".",".","."
"1890",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2065,000000000000101,1,5,".",".",".",".",45335.12,".",".","."
"1891",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2015,000000000000101,1,5,".",".",".",".",82912.55,".",".","."
"1892",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2025,000000000000101,1,5,".",".",".",".",87575.61,".",".","."
"1893",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2035,000000000000101,1,5,".",".",".",".",91649.13,".",".","."
"1894",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2045,000000000000101,1,5,".",".",".",".",98004.74,".",".","."
"1895",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2055,000000000000101,1,5,".",".",".",".",103467.45,".",".","."
"1896",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2065,000000000000101,1,5,".",".",".",".",107570.38,".",".","."
"1897",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2015,000000000000011,1,5,".",".",".",".",13130.22,".",".","."
"1898",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2025,000000000000011,1,5,".",".",".",".",12659.12,".",".","."
"1899",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2035,000000000000011,1,5,".",".",".",".",13803.36,".",".","."
"1900",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2045,000000000000011,1,5,".",".",".",".",15231.91,".",".","."
"1901",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2055,000000000000011,1,5,".",".",".",".",17222.86,".",".","."
"1902",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2065,000000000000011,1,5,".",".",".",".",19938.99,".",".","."
"1903",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2015,000000000000011,1,5,".",".",".",".",18698.62,".",".","."
"1904",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2025,000000000000011,1,5,".",".",".",".",18891.44,".",".","."
"1905",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2035,000000000000011,1,5,".",".",".",".",18907.84,".",".","."
"1906",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2045,000000000000011,1,5,".",".",".",".",19778.68,".",".","."
"1907",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2055,000000000000011,1,5,".",".",".",".",22266.36,".",".","."
"1908",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2065,000000000000011,1,5,".",".",".",".",23876.95,".",".","."
"1909",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2015,000000000000011,1,5,".",".",".",".",24487.74,".",".","."
"1910",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2025,000000000000011,1,5,".",".",".",".",23851.26,".",".","."
"1911",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2035,000000000000011,1,5,".",".",".",".",23725.65,".",".","."
"1912",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2045,000000000000011,1,5,".",".",".",".",24719.50,".",".","."
"1913",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2055,000000000000011,1,5,".",".",".",".",26211.73,".",".","."
"1914",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2065,000000000000011,1,5,".",".",".",".",28015.68,".",".","."
"1915",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2015,000000000000011,1,5,".",".",".",".",74532.20,".",".","."
"1916",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2025,000000000000011,1,5,".",".",".",".",78021.90,".",".","."
"1917",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2035,000000000000011,1,5,".",".",".",".",81415.68,".",".","."
"1918",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2045,000000000000011,1,5,".",".",".",".",87065.09,".",".","."
"1919",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2055,000000000000011,1,5,".",".",".",".",92463.08,".",".","."
"1920",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2065,000000000000011,1,5,".",".",".",".",97400.44,".",".","."
"1921",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,000000000000001,1,6,".",".",".",".",".",37765.73,".","."
"1922",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,000000000000001,1,6,".",".",".",".",".",40989.48,".","."
"1923",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,000000000000001,1,6,".",".",".",".",".",44259.46,".","."
"1924",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,000000000000001,1,6,".",".",".",".",".",48288.95,".","."
"1925",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,000000000000001,1,6,".",".",".",".",".",54930.46,".","."
"1926",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,000000000000001,1,6,".",".",".",".",".",60291.18,".","."
"1927","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,6,".",".",".",".",".",41686.30,".","."
"1928","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,6,".",".",".",".",".",42055.47,".","."
"1929","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,6,".",".",".",".",".",49340.80,".","."
"1930","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,6,".",".",".",".",".",53588.09,".","."
"1931","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,6,".",".",".",".",".",62693.52,".","."
"1932","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,6,".",".",".",".",".",67482.12,".","."
"1933","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,6,".",".",".",".",".",41005.37,".","."
"1934","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,6,".",".",".",".",".",45074.48,".","."
"1935","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,6,".",".",".",".",".",45545.29,".","."
"1936","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,6,".",".",".",".",".",54246.98,".","."
"1937","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,6,".",".",".",".",".",58889.48,".","."
"1938","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,6,".",".",".",".",".",67228.40,".","."
"1939","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,6,".",".",".",".",".",34581.07,".","."
"1940","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,6,".",".",".",".",".",40541.18,".","."
"1941","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,6,".",".",".",".",".",40211.79,".","."
"1942","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,6,".",".",".",".",".",48312.45,".","."
"1943","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,6,".",".",".",".",".",51629.48,".","."
"1944","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,6,".",".",".",".",".",58669.02,".","."
"1945","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,6,".",".",".",".",".",30858.65,".","."
"1946","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,6,".",".",".",".",".",36922.94,".","."
"1947","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,6,".",".",".",".",".",41578.56,".","."
"1948","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,6,".",".",".",".",".",40427.70,".","."
"1949","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,6,".",".",".",".",".",48859.06,".","."
"1950","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,6,".",".",".",".",".",51770.37,".","."
"1951","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,6,".",".",".",".",".",24054.23,".","."
"1952","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,6,".",".",".",".",".",31489.27,".","."
"1953","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,6,".",".",".",".",".",36755.78,".","."
"1954","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,6,".",".",".",".",".",38474.64,".","."
"1955","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,6,".",".",".",".",".",42506.81,".","."
"1956","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,6,".",".",".",".",".",46560.76,".","."
"1957",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,010000000000001,1,6,".",".",".",".",".",35537.00,".","."
"1958",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,010000000000001,1,6,".",".",".",".",".",40566.04,".","."
"1959",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,010000000000001,1,6,".",".",".",".",".",43411.02,".","."
"1960",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,010000000000001,1,6,".",".",".",".",".",46771.95,".","."
"1961",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,010000000000001,1,6,".",".",".",".",".",52696.68,".","."
"1962",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,010000000000001,1,6,".",".",".",".",".",59065.46,".","."
"1963",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,010000000000001,1,6,".",".",".",".",".",40462.27,".","."
"1964",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,010000000000001,1,6,".",".",".",".",".",41483.00,".","."
"1965",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,010000000000001,1,6,".",".",".",".",".",45229.27,".","."
"1966",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,010000000000001,1,6,".",".",".",".",".",50017.81,".","."
"1967",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,010000000000001,1,6,".",".",".",".",".",57447.35,".","."
