"Obs","male","xeduc","raceeth","marstat","pcincQ","ksaimeQ","year","_TYPE_","_PAGE_","_TABLE_","pctoti_Mean","pcssb_Mean","pcSSI_Mean","pcinci_Mean","pcdbinc_Mean","pcearn_Mean","pcimpr_Mean","pcNotModel_Mean","pcothinc_Mean","xssb_Mean","xsssb_Mean","xearn_Mean","xsern_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean","pcfedtax_Mean","pcstatetax_Mean","pcFICAtax_Mean","pcHItax_Mean","pcMedicareSurtax_Mean","MedicareBPremium_Mean","MedicareDPremium_Mean","PCCENSUSINCOME_Mean","pcdeltaIRA_Mean","pcint_Mean","pcdiv_Mean","pcrentinc_Mean","hpctoti_Mean","hpcssb_Mean","hpcSSI_Mean","hpcinci_Mean","hpcdbinc_Mean","hpcearn_Mean","hpcimpr_Mean","hpcNotModel_Mean","hpcothinc_Mean","hxssb_Mean","hxsssb_Mean","hxearn_Mean","hxsern_Mean","hpcNetTOTI_Mean","hpcNetCENSUSincome_Mean","hpcfedtax_Mean","hpcstatetax_Mean","hpcFICAtax_Mean","hpcHItax_Mean","hpcMedicareSurtax_Mean","hMedicareBpremium_Mean","hMedicareDpremium_Mean","hpcCensusIncome_Mean","hpcdeltaIRA_Mean","hpcint_Mean","hpcdiv_Mean","hpcrentinc_Mean"
"124",".",".",".",".","2nd quintile",".",2045,0000101,3,5,23588.77,12381.37,22.064,4704.75,722.99,2426.03,2600.45,731.12,9094.44,12581.46,5783.01,2133.38,2038.15,19404.31,15089.58,266.32,60.12,86.78,20.296,4.13,2888.13,858.68,19274.03,1742.24,351.70,353.77,542.75,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"125",".",".",".",".","2nd quintile",".",2055,0000101,3,5,25324.25,13457.97,8.763,5184.89,525.02,2618.35,2849.21,680.05,10214.62,13683.67,6163.26,2322.65,2234.77,20126.90,15495.78,317.78,62.61,94.49,22.099,8.62,3618.11,1073.65,20693.13,1945.34,415.42,455.89,586.33,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"126",".",".",".",".","2nd quintile",".",2065,0000101,3,5,27486.89,14782.16,7.814,5674.05,487.82,2678.05,3055.51,801.49,11071.48,14989.78,6859.92,2374.79,2283.97,21121.36,16555.51,451.69,77.77,96.30,22.522,17.02,4401.57,1298.66,22921.05,2558.06,469.03,515.80,620.83,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"127",".",".",".",".","3rd quintile",".",2015,0000101,4,5,38050.03,13107.63,0.000,7875.77,5181.81,7050.91,3854.38,979.55,4730.53,13574.57,6554.75,6213.98,6154.89,34778.64,26191.47,898.40,195.86,289.98,67.817,0.00,1434.38,384.96,29462.87,1547.38,522.96,515.43,557.21,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"128",".",".",".",".","3rd quintile",".",2025,0000101,4,5,41173.48,14956.52,0.000,8643.12,3911.11,8481.42,4044.85,1136.45,5916.97,15414.40,7527.31,7714.57,7162.05,36868.38,28444.92,1296.07,248.23,370.59,86.670,4.51,1773.97,525.06,32750.02,2506.62,671.17,609.36,477.36,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"129",".",".",".",".","3rd quintile",".",2035,0000101,4,5,38435.54,12891.32,0.143,9733.34,2749.09,7554.17,4332.65,1174.83,7030.89,13199.00,6472.97,6753.03,6461.54,33617.64,25400.64,1257.17,216.98,317.09,74.158,3.01,2270.05,679.44,30218.54,3805.35,668.55,672.73,702.36,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"130",".",".",".",".","3rd quintile",".",2045,0000101,4,5,40017.75,14544.96,2.553,10692.15,1780.91,7167.01,4556.73,1273.44,7885.17,14870.88,6757.41,6435.80,5949.44,34333.04,26006.50,1364.41,211.42,299.94,70.148,9.65,2871.53,857.61,31691.21,4571.08,770.98,782.09,798.19,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"131",".",".",".",".","3rd quintile",".",2055,0000101,4,5,43246.80,15710.65,1.961,11649.10,1285.30,7969.13,5065.46,1565.20,9088.91,16025.00,7471.96,7116.07,6851.86,36290.92,27411.59,1595.01,218.94,332.98,77.875,28.46,3622.55,1080.07,34367.47,5170.38,886.03,808.38,970.44,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"132",".",".",".",".","3rd quintile",".",2065,0000101,4,5,46707.13,17524.20,2.545,12662.22,1190.47,8225.94,5565.91,1535.84,10191.77,17916.34,8600.57,7325.17,7129.17,38255.36,29454.49,1955.52,243.16,341.47,79.860,58.30,4456.87,1316.58,37906.26,6553.73,1049.51,1018.17,805.85,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"133",".",".",".",".","4th quintile",".",2015,0000101,5,5,60535.50,13748.82,0.535,16686.64,8748.30,15235.90,5025.48,1089.83,4215.45,14261.75,7379.04,14106.56,12723.99,54247.72,37956.42,3058.29,596.17,688.33,161.020,2.89,1403.62,377.45,44244.20,2540.54,971.27,1284.22,624.79,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"134",".",".",".",".","4th quintile",".",2025,0000101,5,5,65708.57,15980.36,0.000,18295.11,7147.13,17306.15,5694.25,1285.58,4709.08,16445.14,8814.64,15959.87,14109.75,57766.49,41575.27,3977.22,659.88,806.99,188.748,10.52,1770.39,528.33,49517.34,4691.22,1044.93,1347.97,714.01,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"135",".",".",".",".","4th quintile",".",2035,0000101,5,5,64825.34,14014.34,0.000,21038.95,5187.84,17030.32,6216.47,1337.43,6048.21,14450.39,7194.04,15487.58,13710.68,56219.50,39829.87,4052.80,660.09,790.54,184.884,23.92,2237.56,656.04,48435.70,7076.51,1236.06,1627.81,925.40,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"136",".",".",".",".","4th quintile",".",2045,0000101,5,5,68576.24,15438.21,0.000,23115.97,3476.57,18351.76,6765.78,1427.96,7069.50,15833.05,7590.47,16824.44,14643.68,58595.24,41722.72,4474.56,667.21,857.03,200.434,52.17,2878.42,851.18,51703.72,8892.82,1387.50,1816.95,911.95,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"137",".",".",".",".","4th quintile",".",2055,0000101,5,5,74672.49,16820.99,1.093,24614.61,2722.36,21323.85,7470.79,1718.79,7952.14,17316.69,8467.00,19590.35,17192.42,62445.64,45087.75,5368.51,743.86,1010.88,236.415,120.32,3670.73,1076.12,57314.59,9989.83,1563.31,2110.00,1064.38,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"138",".",".",".",".","4th quintile",".",2065,0000101,5,5,80329.11,18693.24,0.658,25859.62,2977.73,22305.72,8527.65,1964.49,8757.70,19214.52,9345.51,20290.85,18231.50,65734.96,48250.20,6362.61,791.08,1041.48,243.573,212.02,4589.99,1353.41,62844.36,11354.57,1905.16,2380.65,1262.14,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"139",".",".",".",".","top quintile",".",2015,0000101,6,5,159339.76,14803.88,0.000,80606.48,15020.36,39727.86,8114.28,1066.90,3145.36,15167.56,7893.62,39843.06,27871.04,138581.72,65729.87,13761.65,2868.44,1512.55,451.438,203.31,1543.07,417.58,86487.91,4932.75,2799.34,6570.56,1566.25,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"140",".",".",".",".","top quintile",".",2025,0000101,6,5,173290.25,17954.87,1.431,93173.58,12739.83,38678.97,9733.18,1008.39,3962.47,18217.00,9194.31,36579.11,26319.97,152364.99,70655.49,13351.40,2512.90,1784.00,463.673,247.48,1985.54,580.27,91580.75,8836.75,3166.51,7265.07,1928.94,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"141",".",".",".",".","top quintile",".",2035,0000101,6,5,182241.44,15492.45,0.000,100046.24,10167.78,43928.27,11492.31,1114.39,4525.32,15778.09,7234.01,43315.68,27033.40,157276.40,72405.50,15813.22,2802.48,2025.63,546.892,410.99,2598.64,767.19,97370.54,12483.04,3441.50,8540.71,2202.40,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"142",".",".",".",".","top quintile",".",2045,0000101,6,5,201277.41,17803.72,0.000,110493.12,8645.22,49460.54,13574.07,1300.74,5763.57,18159.52,8069.89,47688.04,32899.50,170489.74,80525.92,19458.37,3353.31,2235.86,613.299,651.49,3466.48,1008.88,111313.60,17458.05,4133.81,10055.19,2456.32,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"143",".",".",".",".","top quintile",".",2055,0000101,6,5,216061.69,19110.01,0.000,110161.59,7835.55,62279.41,15106.06,1569.07,6469.06,19629.37,8862.66,60175.17,40544.73,175948.95,91213.55,25700.73,4084.27,2698.01,770.813,1013.63,4519.74,1325.54,131326.29,19908.83,5623.64,11847.64,3152.15,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"144",".",".",".",".","top quintile",".",2065,0000101,6,5,226042.81,21089.15,0.000,111822.25,7836.84,66362.68,17240.56,1691.33,6925.65,21622.22,9820.36,64714.66,43314.24,182094.39,97465.24,27239.93,4083.94,3072.13,833.581,1150.98,5854.44,1713.41,141413.66,23211.32,5509.60,12134.48,3578.26,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"145",".",".",".",".",".",".",2015,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98988,0.83922,0.03424,0.92957,0.48066,0.41345,0.79822,0.09264,0.16406,0.79509,0.39482,0.30553,0.22701,1,0.99983,0.49987,0.39323,0.27673,0.27673,0.02426,0.91937,0.72568,0.98393,0.34100,0.47276,0.28817,0.08283
"146",".",".",".",".",".",".",2025,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98955,0.85450,0.02717,0.93867,0.45545,0.43037,0.79548,0.09192,0.16828,0.81168,0.41184,0.31915,0.22740,1,0.99968,0.53048,0.39805,0.29679,0.29679,0.05262,0.92099,0.72979,0.98407,0.44009,0.47207,0.28168,0.08140
"147",".",".",".",".",".",".",2035,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99103,0.87156,0.02656,0.94071,0.40489,0.39221,0.78524,0.08470,0.17047,0.83973,0.41530,0.29190,0.19891,1,0.99970,0.50707,0.37868,0.27568,0.27568,0.08862,0.92555,0.73473,0.98312,0.50787,0.47541,0.27703,0.08012
"148",".",".",".",".",".",".",2045,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99058,0.87112,0.02386,0.93841,0.33267,0.37417,0.76200,0.08366,0.17839,0.84340,0.39519,0.28233,0.18800,1,0.99949,0.50312,0.36573,0.26784,0.26784,0.15585,0.92595,0.73170,0.98124,0.52741,0.46245,0.26655,0.08134
"149",".",".",".",".",".",".",2055,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99072,0.87054,0.01851,0.93987,0.24796,0.39534,0.74697,0.08816,0.18304,0.84202,0.39578,0.29860,0.20233,1,0.99928,0.51409,0.36902,0.28547,0.28547,0.25511,0.92242,0.72850,0.98156,0.52023,0.46603,0.26513,0.08187
"150",".",".",".",".",".",".",2065,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99212,0.87400,0.01452,0.94167,0.19661,0.39123,0.73947,0.08772,0.18440,0.84907,0.40148,0.29613,0.19921,1,0.99953,0.52567,0.37580,0.28304,0.28304,0.34763,0.92140,0.72824,0.98228,0.54315,0.47200,0.26859,0.08135
"151","Female",".",".",".",".",".",2015,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98857,0.84735,0.04259,0.92182,0.45222,0.35995,0.79625,0.07668,0.18470,0.80132,0.36784,0.25733,0.18587,1,0.99976,0.44591,0.35533,0.23126,0.23126,0.02044,0.92838,0.75573,0.98155,0.34815,0.46341,0.26773,0.07531
"152","Female",".",".",".",".",".",2025,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98859,0.85775,0.03236,0.93517,0.44304,0.38897,0.80514,0.07428,0.18790,0.81269,0.38939,0.27618,0.19980,1,0.99971,0.49632,0.37177,0.25623,0.25623,0.04941,0.92752,0.75954,0.98241,0.45141,0.46402,0.26873,0.07630
"153","Female",".",".",".",".",".",2035,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99018,0.87479,0.02973,0.93807,0.40384,0.34932,0.79934,0.06970,0.18812,0.84202,0.39150,0.24638,0.17341,1,0.99979,0.47887,0.35740,0.23095,0.23095,0.07994,0.93181,0.76422,0.98157,0.52181,0.46790,0.26367,0.07551
"154","Female",".",".",".",".",".",2045,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98947,0.87625,0.02638,0.93544,0.33725,0.32957,0.77506,0.06471,0.19720,0.84488,0.37533,0.24239,0.15600,1,0.99981,0.47367,0.34262,0.22833,0.22833,0.14057,0.93423,0.76210,0.97980,0.54503,0.45578,0.25525,0.07592
"155","Female",".",".",".",".",".",2055,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98921,0.87409,0.02099,0.93797,0.25406,0.34926,0.75750,0.07038,0.20654,0.84145,0.37938,0.25501,0.17258,1,0.99923,0.48446,0.34602,0.24174,0.24174,0.23375,0.92999,0.75953,0.97904,0.53923,0.45715,0.25144,0.07688
"156","Female",".",".",".",".",".",2065,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99077,0.88050,0.01530,0.93970,0.20040,0.34810,0.74853,0.07121,0.20386,0.85046,0.38480,0.25485,0.17049,1,0.99962,0.49975,0.35484,0.24263,0.24263,0.32399,0.92832,0.75729,0.98070,0.56224,0.46199,0.25678,0.07610
"157","Male",".",".",".",".",".",2015,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99147,0.82938,0.02413,0.93896,0.51507,0.47817,0.80059,0.11196,0.13908,0.78755,0.42746,0.36385,0.27678,1,0.99991,0.56516,0.43909,0.33174,0.33174,0.02888,0.90847,0.68932,0.98681,0.33235,0.48408,0.31289,0.09193
"158","Male",".",".",".",".",".",2025,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99068,0.85071,0.02112,0.94275,0.46992,0.47861,0.78422,0.11248,0.14542,0.81051,0.43801,0.36923,0.25957,1,0.99966,0.57029,0.42867,0.34406,0.34406,0.05637,0.91338,0.69511,0.98601,0.42691,0.48145,0.29678,0.08735
"159","Male",".",".",".",".",".",2035,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99200,0.86788,0.02293,0.94373,0.40609,0.44123,0.76912,0.10184,0.15029,0.83711,0.44250,0.34393,0.22807,1,0.99959,0.53930,0.40300,0.32682,0.32682,0.09854,0.91839,0.70103,0.98489,0.49192,0.48401,0.29229,0.08538
"160","Male",".",".",".",".",".",2045,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99185,0.86529,0.02098,0.94179,0.32746,0.42499,0.74711,0.10525,0.15696,0.84171,0.41783,0.32785,0.22448,1,0.99912,0.53668,0.39207,0.31287,0.31287,0.17326,0.91651,0.69705,0.98287,0.50732,0.47005,0.27944,0.08751
"161","Male",".",".",".",".",".",2055,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99242,0.86653,0.01572,0.94202,0.24109,0.44727,0.73510,0.10819,0.15656,0.84266,0.41426,0.34773,0.23585,1,0.99934,0.54747,0.39493,0.33476,0.33476,0.27919,0.91389,0.69355,0.98438,0.49882,0.47603,0.28056,0.08749
"162","Male",".",".",".",".",".",2065,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99366,0.86664,0.01364,0.94391,0.19232,0.44007,0.72922,0.10642,0.16237,0.84751,0.42037,0.34286,0.23172,1,0.99943,0.55502,0.39952,0.32879,0.32879,0.37439,0.91357,0.69535,0.98407,0.52154,0.48333,0.28195,0.08729
"163",".",".",".",".",".",".",2015,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98988,0.83922,0.03424,0.92957,0.48066,0.41345,0.79822,0.09264,0.16406,0.79509,0.39482,0.30553,0.22701,1,0.99983,0.49987,0.39323,0.27673,0.27673,0.02426,0.91937,0.72568,0.98393,0.34100,0.47276,0.28817,0.08283
"164",".",".",".",".",".",".",2025,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98955,0.85450,0.02717,0.93867,0.45545,0.43037,0.79548,0.09192,0.16828,0.81168,0.41184,0.31915,0.22740,1,0.99968,0.53048,0.39805,0.29679,0.29679,0.05262,0.92099,0.72979,0.98407,0.44009,0.47207,0.28168,0.08140
"165",".",".",".",".",".",".",2035,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99103,0.87156,0.02656,0.94071,0.40489,0.39221,0.78524,0.08470,0.17047,0.83973,0.41530,0.29190,0.19891,1,0.99970,0.50707,0.37868,0.27568,0.27568,0.08862,0.92555,0.73473,0.98312,0.50787,0.47541,0.27703,0.08012
"166",".",".",".",".",".",".",2045,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99058,0.87112,0.02386,0.93841,0.33267,0.37417,0.76200,0.08366,0.17839,0.84340,0.39519,0.28233,0.18800,1,0.99949,0.50312,0.36573,0.26784,0.26784,0.15585,0.92595,0.73170,0.98124,0.52741,0.46245,0.26655,0.08134
"167",".",".",".",".",".",".",2055,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99072,0.87054,0.01851,0.93987,0.24796,0.39534,0.74697,0.08816,0.18304,0.84202,0.39578,0.29860,0.20233,1,0.99928,0.51409,0.36902,0.28547,0.28547,0.25511,0.92242,0.72850,0.98156,0.52023,0.46603,0.26513,0.08187
"168",".",".",".",".",".",".",2065,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99212,0.87400,0.01452,0.94167,0.19661,0.39123,0.73947,0.08772,0.18440,0.84907,0.40148,0.29613,0.19921,1,0.99953,0.52567,0.37580,0.28304,0.28304,0.34763,0.92140,0.72824,0.98228,0.54315,0.47200,0.26859,0.08135
"169",".",".",".","Married",".",".",2015,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99001,0.85084,0.01886,0.94900,0.56280,0.53547,0.87972,0.10583,0.13424,0.77538,0.66433,0.34897,0.39234,1,1.00000,0.59325,0.46926,0.31497,0.31497,0.03402,0.89690,0.70371,0.98969,0.36000,0.51231,0.33846,0.10562
"170",".",".",".","Married",".",".",2025,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98909,0.86874,0.01589,0.95188,0.52203,0.55015,0.88479,0.10464,0.13548,0.79588,0.69592,0.35763,0.39364,1,0.99978,0.62254,0.46610,0.33159,0.33159,0.07044,0.90001,0.70715,0.98865,0.46579,0.50646,0.32783,0.10392
"171",".",".",".","Married",".",".",2035,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99092,0.88457,0.01732,0.95177,0.45707,0.50786,0.87858,0.09518,0.13642,0.82873,0.73009,0.32644,0.35977,1,0.99980,0.58789,0.44433,0.30907,0.30907,0.11617,0.90522,0.71289,0.98764,0.52890,0.51001,0.32088,0.10040
"172",".",".",".","Married",".",".",2045,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99005,0.87824,0.01356,0.95220,0.37410,0.49723,0.86971,0.09601,0.14219,0.82682,0.72556,0.32318,0.35630,1,0.99951,0.59865,0.43514,0.30689,0.30689,0.21000,0.90112,0.71093,0.98542,0.55267,0.49512,0.31093,0.10454
"173",".",".",".","Married",".",".",2055,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99101,0.87870,0.00827,0.95667,0.28074,0.53100,0.86681,0.10129,0.14272,0.82591,0.72658,0.34826,0.38221,1,0.99955,0.61946,0.44476,0.33506,0.33506,0.34087,0.89989,0.70679,0.98789,0.54454,0.51097,0.31580,0.10477
"174",".",".",".","Married",".",".",2065,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99353,0.88064,0.00621,0.95972,0.22533,0.52640,0.86720,0.10398,0.14624,0.83440,0.73934,0.34672,0.37635,1,0.99966,0.63443,0.45137,0.33184,0.33184,0.44955,0.89657,0.70612,0.98829,0.57272,0.51029,0.31650,0.10436
"175",".",".",".","Widowed",".",".",2015,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98710,0.88479,0.03824,0.91742,0.37259,0.17515,0.82025,0.06990,0.18998,0.88262,0.04807,0.17515,0.00000,1,0.99921,0.34019,0.25720,0.16001,0.16001,0.00925,0.95645,0.76811,0.97977,0.40256,0.43018,0.21486,0.05633
"176",".",".",".","Widowed",".",".",2025,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98589,0.88913,0.02755,0.93295,0.39037,0.19071,0.84564,0.06788,0.19784,0.88531,0.05145,0.19071,0.00000,1,0.99917,0.39601,0.29311,0.17544,0.17544,0.02739,0.95369,0.77826,0.98174,0.52531,0.44415,0.22656,0.05610
"177",".",".",".","Widowed",".",".",2035,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98788,0.90652,0.02312,0.94276,0.38202,0.17605,0.86602,0.06838,0.19041,0.90165,0.05905,0.17605,0.00000,1,0.99972,0.41154,0.28731,0.16380,0.16380,0.05125,0.95167,0.78034,0.98381,0.61473,0.45179,0.22952,0.05473
"178",".",".",".","Widowed",".",".",2045,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98726,0.91287,0.02102,0.94204,0.33108,0.15427,0.85911,0.06229,0.18790,0.90994,0.06115,0.15427,0.00000,1,0.99962,0.39975,0.27580,0.14714,0.14714,0.09083,0.95503,0.76713,0.98217,0.63643,0.44649,0.22127,0.05783
"179",".",".",".","Widowed",".",".",2055,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98550,0.91340,0.01916,0.94201,0.25799,0.15469,0.84155,0.06887,0.19793,0.91029,0.06032,0.15469,0.00000,1,0.99935,0.39016,0.26757,0.14744,0.14744,0.15146,0.95340,0.76505,0.97812,0.64505,0.43236,0.21126,0.05929
"180",".",".",".","Widowed",".",".",2065,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98637,0.91786,0.01200,0.94612,0.20590,0.16040,0.83823,0.06326,0.19252,0.91536,0.05663,0.16040,0.00000,1,0.99975,0.40980,0.28241,0.15539,0.15539,0.23228,0.94962,0.75809,0.97950,0.66783,0.44618,0.21978,0.06151
"181",".",".",".","Divorced",".",".",2015,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99139,0.78218,0.05399,0.90621,0.36985,0.33001,0.60972,0.08566,0.19610,0.78218,0.00000,0.33001,0.00000,1,1.00000,0.41593,0.32859,0.30392,0.30392,0.01139,0.94289,0.74414,0.97493,0.24175,0.41912,0.23285,0.04760
"182",".",".",".","Divorced",".",".",2025,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99302,0.81318,0.03942,0.92589,0.37057,0.32987,0.61972,0.08447,0.18493,0.81318,0.00000,0.32987,0.00000,1,0.99977,0.42650,0.32243,0.31138,0.31138,0.02340,0.95112,0.75470,0.97883,0.34959,0.41807,0.21937,0.04731
"183",".",".",".","Divorced",".",".",2035,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99137,0.83506,0.03348,0.92956,0.34195,0.30418,0.62252,0.07373,0.18278,0.83506,0.00000,0.30418,0.00000,1,0.99959,0.41673,0.31568,0.28980,0.28980,0.05792,0.94763,0.74985,0.97802,0.42349,0.43170,0.22386,0.05525
"184",".",".",".","Divorced",".",".",2045,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99440,0.84503,0.03279,0.92441,0.28015,0.31033,0.60668,0.07958,0.19136,0.84503,0.00000,0.31033,0.00000,1,0.99960,0.41951,0.31653,0.30233,0.30233,0.10918,0.95221,0.75165,0.97820,0.44311,0.42871,0.22616,0.05399
"185",".",".",".","Divorced",".",".",2055,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99282,0.86100,0.02368,0.92603,0.20579,0.31372,0.60668,0.07998,0.19336,0.86100,0.00000,0.31372,0.00000,1,0.99942,0.43098,0.31469,0.30460,0.30460,0.17938,0.94622,0.74762,0.97767,0.45195,0.43234,0.22345,0.05785
